ad_id,campaign_id,date,impressions,clicks,cost,channel
5611a073-69a2-424a-be95-4745cc44f5ba,20,2024-02-11,6421,139,644.8489618826377,Google
94de3a88-29e6-46a7-b4e5-862900463e2f,83,2024-03-29,7437,122,1125.723749039653,Google
a13342a9-ec47-4082-b957-1a99a1c2a34c,20,2024-01-25,8715,133,665.6308990559135,Google
63be7e42-ebc4-4785-8f76-95377df7697b,96,2024-04-06,3813,149,335.3383057955202,Google
bc489985-ae2f-4b58-8a08-bb133d7988cc,74,2024-04-10,5657,176,1992.7570600250915,Google
d0b68374-7068-4b2d-b270-ff2cf6f4ff0d,36,2024-03-08,1077,97,924.1908129742872,Google
8ac3645a-0704-47d9-a84f-bb58f7b417bb,24,2024-03-07,9071,193,731.5787660683699,Google
66e42fa7-c331-4413-8107-be02a6033a47,30,2024-01-10,6504,116,743.9126455147566,Google
f747bffb-d341-4b10-913e-3ce67e3030e4,80,2024-01-04,8824,166,331.47442246258214,Google
7cee9fe4-c9c7-48c2-bc11-ee4905d4b518,98,2024-02-23,6242,57,351.3362778426581,Google
926d1b79-c823-481d-8b73-d4c96f6f3904,93,2024-01-25,3105,141,1579.2460828280805,Google
3d85cbc2-7270-4d3f-a4ab-4a215af78b7b,3,2024-02-13,1431,113,277.8961988668674,Google
26bd6a22-c2f1-4500-ac7c-b35258a1d542,86,2024-04-16,7829,117,728.5870995030391,Google
2dca6e73-b567-4d77-a357-086655517d2f,30,2024-02-17,1552,113,164.01514374484037,Google
66000465-1ef1-466c-9961-0d58061e69da,15,2024-03-23,3100,111,361.1237106597858,Google
4974d9c8-428b-48ad-917f-ac4e1964b027,91,2024-03-21,8168,166,1185.0119536375614,Google
f7af22d1-95d3-4115-8e11-3a7bb5355f17,75,2024-02-04,7406,160,1383.6014341949074,Google
8b66b880-cab2-40bb-9e01-5bfe1df1155c,90,2024-03-19,9502,161,714.6972432434542,Google
768f2d19-6c7b-42f5-8003-2ebd9e1a9eec,4,2024-03-17,5006,181,1970.064470077455,Google
645026b3-f5aa-4cf0-9d9a-7e156ff1c4ab,52,2024-03-04,4789,161,1648.5984916486484,Google
950ec733-0525-42f9-aa7d-859efe726ed0,88,2024-03-27,2183,88,1705.1026340608064,Google
7374ba71-8a12-4bd7-b605-63c59632e84e,72,2024-02-13,8655,200,769.055597545161,Google
a9e742e0-1e2f-46e2-a0dc-3cd3a18b9fd0,17,2024-01-04,9587,163,538.9468462546931,Google
5b6b4c9d-d508-45a2-abad-f7dc8812da4b,16,2024-04-02,4013,177,853.9809292966925,Google
a639bc26-bdd3-4b1a-9a09-751273e8627c,25,2024-02-08,9116,178,1273.931365354183,Google
5eb74de6-6b2e-4dd4-9f97-05fa31f0ecce,75,2024-02-06,3598,94,1043.8322249370362,Google
8dc87092-c84f-4a71-b369-5b1d5b7c1337,93,2024-02-21,9500,95,200.6660922795776,Google
e1942c18-50e5-4697-8b87-57bd5a10be42,69,2024-03-11,8967,64,1810.116723054476,Google
77254b39-dc7e-4268-992d-e9d72b461ca0,81,2024-03-05,6071,192,1218.992533028964,Google
c4cfb97b-eece-4ab5-a7f7-d7386782bb87,97,2024-01-12,9253,197,432.4266086494384,Google
36563738-f7cf-4de3-b6be-bdec45ac036c,70,2024-03-28,7353,89,595.2468761814243,Google
2dbe8257-1961-48ee-8723-357cb49643ea,9,2024-04-14,7661,54,339.19024292322774,Google
fb2e1c14-2319-4fe2-b858-da4c7914d124,66,2024-03-24,3040,174,1471.7153187497229,Google
b5d4bb67-801b-499e-afbd-3afd1cb0640d,55,2024-01-15,5525,173,1970.8035891505713,Google
81960043-132e-4012-bd57-017c94133bb0,22,2024-03-18,6774,80,1936.036783826088,Google
8ceb1274-dce1-4db6-abb7-d97c76a99d6f,16,2024-01-04,7452,159,580.8681606319078,Google
c6d7e8d0-386d-4a68-a107-65b1774c2b73,100,2024-03-29,5781,82,1868.8705427082737,Google
41b17b7e-da55-45c7-9494-0861c8114b47,46,2024-01-16,7194,166,639.9174684452679,Google
0e127c59-4a50-49d3-94da-76937ecd01f0,19,2024-02-19,4259,55,1023.3847734120152,Google
084233b0-fee1-4b69-bbfb-bc34db821d19,58,2024-02-23,8834,96,1156.2642437011325,Google
3f68ccd4-e9b1-46db-8703-12ff37216d01,63,2024-03-17,2220,161,1079.079292473764,Google
8c17bea3-142e-4a56-a9c3-cb0b3418bd4b,36,2024-04-20,2015,87,1831.1718220394096,Google
878c33e1-f36b-4f03-a93e-7f4701aa7536,85,2024-03-22,2408,168,776.763936266555,Google
a2b6b8fa-a45f-44e9-95d7-97d719fbafaf,74,2024-03-21,7921,101,1827.9298975936545,Google
42437949-481f-471a-9ca9-d41cb1ee5492,92,2024-04-09,9137,137,1944.605162811015,Google
ba30917a-7561-4856-b511-193f6fb5c95b,61,2024-02-15,3268,127,1146.9524858407833,Google
9424b808-173c-4689-94c6-e163e8dcbce4,78,2024-01-28,8566,80,1176.9809233269143,Google
231c47a9-bff7-4d49-abf6-02a63c86e86c,33,2024-02-25,1844,52,1031.9378739747472,Google
1662111f-69cd-4600-86e5-56ab8f746d48,73,2024-03-01,7164,65,1005.6195067423844,Google
7eec3e71-cb3f-451c-b116-09f78b28275d,2,2024-04-05,1103,156,1683.2043640023437,Google
f2fc985e-1fd1-4b2f-8e7c-8d9d950acfe8,47,2024-02-23,9320,53,408.8491220348365,Google
2e13a788-b3e8-4def-9f63-92ac1567d810,94,2024-01-31,9182,195,1344.512126595231,Google
9e9fb5e0-8c89-4138-86b0-c7cc5bc4fac9,48,2024-04-29,5263,159,1470.6646936598656,Google
a026bbbf-de0c-4e7b-806f-4a16eb97f69a,90,2024-02-20,1379,132,1263.759048451703,Google
9a98dd54-5eed-4c82-af61-c783a58ad6a4,15,2024-04-24,5589,72,1832.2226807600016,Google
b4c17040-8d25-43f0-aef0-c9b840a92aa8,57,2024-01-03,8942,163,1696.9820272791962,Google
63dbb816-a814-417f-b958-ebb284e0ec05,36,2024-01-05,4249,154,1784.9201677150224,Google
20e012c1-624d-4ed5-aaa7-1930cbe6ec97,59,2024-01-19,3105,162,1584.2755517971714,Google
a5145cdf-fa93-43a1-ae24-c8b2af21f78e,4,2024-03-27,5262,156,1017.8592835068844,Google
bac145b0-463a-431a-89ab-7758fa14da58,8,2024-03-17,8346,165,1909.6318598229032,Google
33237e31-8604-437d-bee0-9de7c02c8c2e,35,2024-01-20,6292,157,807.6892304868005,Google
b25a4237-ce5e-45ba-beff-7e1d541bb5bd,36,2024-01-22,6464,65,986.159603764174,Google
a4ae42d0-372d-4770-8f04-de179af272a4,22,2024-03-23,3363,121,249.6559090915836,Google
9a5a6014-988a-4e0e-aab9-6e97ccb74a77,79,2024-02-07,6765,97,1133.52625667982,Google
fbf24a09-0c0d-4d5e-8bd8-c707bf8d27db,56,2024-01-10,3670,124,1789.5772443298606,Google
5b7914af-aa15-4a15-b559-5da309647eb8,63,2024-01-29,7633,53,382.4644478437144,Google
a3771f4e-e600-49d7-95a4-a7998f5389b7,92,2024-04-19,4538,125,1616.0140102948058,Google
e9621926-596e-4709-a2b2-5e75c5b82804,31,2024-01-09,2905,162,1270.6186715061526,Google
ccd3c267-a38c-472f-a6b7-a1077a07da24,85,2024-02-14,2897,161,611.0218253131077,Google
943d2de2-fe5e-477b-afd7-14d9e308db8a,11,2024-04-27,3453,127,1058.3426727487642,Google
e16db499-c866-4564-a613-49c2c15f4a4b,52,2024-01-23,2965,131,1158.7848166568574,Google
95652aa9-8935-42ef-b1db-6ddbb74b9d6e,9,2024-03-10,8661,145,957.4458239828648,Google
2095de78-2e72-4db0-ab06-004d9fb80f8e,49,2024-02-23,5738,50,1026.563476339407,Google
c7bfc9fc-53c0-4375-adea-39d5f14769f2,31,2024-02-25,3106,95,1938.9985362791335,Google
d977f340-5cd4-4188-b94b-f686142f5999,32,2024-02-16,2010,107,176.19522915528057,Google
14bf0e2d-e12a-48d3-b9d5-cb3dad27619a,46,2024-03-23,7124,154,1813.677078910522,Google
c5bb026a-16ca-4924-bea8-c57a47d4c687,48,2024-02-05,7886,107,1199.2798665699752,Google
48b64757-2316-4aba-9652-a5afd7b29b05,20,2024-01-08,4273,171,1859.5956278776223,Google
a6008152-a92e-42b5-b967-95b7dec33211,28,2024-01-12,4716,137,1692.3752159158255,Google
cc27f015-cbfa-4afa-aeb8-ba3f778e78d9,58,2024-01-02,2398,64,297.3478838397647,Google
28fc7894-4a6f-4d01-bc9a-2c147361859e,42,2024-02-24,6963,104,1789.564813127634,Google
2688aa20-25fe-4ad0-9938-aab9fbafe817,77,2024-02-08,7220,108,1688.3034870686924,Google
7c59b096-eae1-4fbf-92aa-d05072cddfbb,60,2024-03-08,4901,178,1624.427308004436,Google
6d6db4f5-170b-45ae-9a51-52d159ee7916,26,2024-02-05,1597,87,1734.0015824056989,Google
6993681b-9364-4dc4-8a92-74a7dccf13e5,23,2024-01-09,7860,57,144.9711516951939,Google
1fff5f43-edda-4ef5-8160-d52491ecb87b,36,2024-02-26,8478,153,1077.850455833428,Google
95f2c79f-b673-4928-baf7-ed5e2c89db5e,35,2024-03-31,7255,99,1716.1370128962055,Google
4715f5e0-411e-4e5d-8acc-cec347701059,23,2024-03-21,7494,159,253.89529922658193,Google
7dbb86d4-b7bf-4b83-b9e6-4dcd940eb080,70,2024-03-13,1941,104,995.9624575562096,Google
5e22eabf-7118-4e84-86e7-7ff43289b27f,42,2024-02-03,3896,183,1565.0016706488211,Google
ca0cc309-58ca-421e-a9e6-b9a98547cf62,69,2024-01-09,4872,167,680.4980447912901,Google
56075a6d-37a6-430e-ab17-bca3a5c71c69,49,2024-03-19,5865,60,917.0518817926472,Google
c7e18598-d468-4680-987e-859cbec7f2ee,25,2024-04-20,3048,75,285.1855085265622,Google
461d92c1-1ebc-4416-a719-c79cdea667eb,96,2024-01-24,3648,147,1390.14628891266,Google
c5711ea0-c05c-4f8e-9224-802f96a09a98,38,2024-04-12,3391,168,1574.1660795402952,Google
4433ec0b-845b-4247-9a01-e34c487d0923,36,2024-04-16,1487,114,1865.914688103857,Google
2c651a1e-0b34-454b-8311-d48abdd928b9,8,2024-01-20,8398,97,1800.5772778547682,Google
182193e6-56f7-4476-818f-06d3f170461e,46,2024-03-31,8855,174,1799.37226153708,Google
96df4e8d-0c26-4550-9245-9967473f50ea,21,2024-04-04,9330,55,1001.6304744611444,Google
22f3aa31-1bb7-48ae-b0d2-6aa4e792ddb5,25,2024-01-26,4422,51,1125.6846456786748,Google
f970fda8-ba5b-4d15-9f3f-8664e6727cff,2,2024-02-08,5531,180,1897.8407489931851,Google
dea52b81-05a4-4463-a618-9a96499fed62,6,2024-01-14,6461,126,1714.746753390673,Google
42901aca-43d9-47f4-917e-6ac749053d1e,39,2024-04-10,2312,140,1359.101731189185,Google
a34e1a19-300c-4cab-8382-557293365c94,84,2024-04-12,2789,157,509.0315506875374,Google
92aaa113-a069-4d97-9987-0d3858b92227,97,2024-04-27,7202,138,1417.087073174043,Google
01cb2838-1ee4-42b5-8571-ebaf9e202247,55,2024-02-29,6040,51,1371.6818742610567,Google
444d8faa-4c60-41f4-88ab-1cdb0415e804,31,2024-02-10,8804,176,551.7621173412429,Google
fce140dd-1af8-4449-841c-6bbacdad198b,83,2024-03-02,1583,170,1318.0697937839686,Google
ffe75956-c42c-4810-a851-b80364327d52,20,2024-02-18,3663,182,1370.7792539552386,Google
86c56bf5-555a-4a53-80be-d8cb590ee613,54,2024-03-04,7141,169,1621.3955504605028,Google
5cb6ebbc-1c57-4207-8aca-813e05be34be,70,2024-01-21,8439,166,746.8363275336723,Google
1f208de5-28a7-4af7-831f-ac6be6deeefa,58,2024-01-23,5316,121,1996.212732284836,Google
da433430-d837-442c-9475-4bc65f457678,66,2024-03-27,5338,197,1369.767706647417,Google
a41f3112-bf11-462a-9e9a-e378565083fd,95,2024-03-26,5244,157,1460.2508353115056,Google
cb069558-6ddd-4d1d-934c-63a703a67b56,51,2024-03-29,1613,178,766.7134954850812,Google
5d1144d6-300b-4145-8e93-c32202bd1ff6,77,2024-02-04,3199,192,1293.5409646320409,Google
b3d535a6-59c1-4440-9c13-219b6537415a,97,2024-01-28,5138,106,510.54301040163995,Google
2996f51b-f803-4270-a0d8-ae5ce3bcd6ec,36,2024-01-01,6846,172,136.82662328760608,Google
fc4762c9-8293-45f5-ba5e-cf054bdf9308,50,2024-01-17,7115,138,1794.338291455492,Google
e579e190-e5bd-47c2-8f9e-3b873637583b,53,2024-04-11,3530,156,1679.1097110399446,Google
4f97ab82-979a-46bb-89d1-a57e1bb58e9c,38,2024-01-10,4001,82,759.129637733618,Google
87674a5d-8a5b-4a44-a878-b52894ec1e96,24,2024-03-03,7045,85,1450.7953149195475,Google
7e662994-2dba-4797-8492-cd5663ac8820,35,2024-01-03,5211,125,1962.113798498406,Google
b8efd3cc-0e59-429f-818b-2b8f988d7c08,85,2024-01-29,7847,71,1779.5477877329367,Google
eac4a5a2-b7de-4ff1-b2bc-9b2856a1d3d5,5,2024-01-19,2703,58,907.635512475224,Google
cccd2423-974e-48e1-a523-a6ccaec85bff,98,2024-02-06,9080,165,1642.6427548537988,Google
523066a8-0e9f-4e64-b970-4b3beb846750,54,2024-03-11,8789,125,605.9372804265663,Google
279c807a-fe04-42a2-a29b-d30b9b21492d,9,2024-03-23,1311,166,273.4252856627326,Google
75fcffdb-3361-4957-a097-270960d7ce4c,31,2024-04-03,8237,124,1304.8446629250088,Google
cda445cb-2c19-412c-b651-73132eca2d05,93,2024-04-22,8355,154,190.30470242454447,Google
775c7fe9-4852-4696-8b8a-969074a75c34,1,2024-02-18,8056,107,596.7294868427756,Google
0ecbfd1e-88fe-42a1-8f46-b783d9b5017b,42,2024-01-09,7717,119,1018.087396432483,Google
74acfcfd-8809-4ebe-b270-b1ca8ab04293,19,2024-03-31,6036,112,122.81935779959986,Google
817a37eb-63e7-4ae9-bdd8-0955ff85e3bb,3,2024-04-09,7434,59,273.15875674880647,Google
2eeb4d8d-c554-4d87-9e28-659eed82308a,1,2024-03-25,2889,112,1455.3681653340132,Google
94d1247d-8409-4347-93fe-0a41b4ab7f33,56,2024-01-24,7727,119,1102.9811865100482,Google
266b9f74-ca36-463f-b89f-806fa5be4d84,15,2024-02-06,1758,168,245.85450721966563,Google
fe74702e-afba-46d5-b185-a32990c04e02,65,2024-01-14,8791,155,658.1307751360796,Google
b662c078-5e9a-4492-a456-b91045e6df2d,41,2024-01-11,8359,147,1748.5733276072187,Google
a0bfb788-f187-4ea8-81ea-a2a245d0ebcf,37,2024-03-24,5706,73,236.84748924745944,Google
5ebce25f-5d1e-4c8b-a7cf-f29e55ae357e,82,2024-02-15,8745,71,1259.7168818501743,Google
4ed95df8-b144-49a2-b907-cc3e2c1287df,91,2024-01-07,4848,166,603.9785100595298,Google
77a54872-d128-4715-815a-cb53a4f72269,99,2024-02-07,5536,200,1148.7063012060655,Google
8c4ed0da-ab66-422a-8d8e-a21abf3d7b2b,32,2024-01-08,1082,131,405.9232284363604,Google
ede5dd12-91e5-4778-9c84-a51a94897cde,20,2024-01-15,2675,89,1254.5684427429514,Google
98e76083-f8d8-4d49-ad6b-8c7af5f1a684,96,2024-04-02,4208,142,1396.4600008019147,Google
2ac3a466-aa5f-4a2a-adc3-f3255ca25e3b,38,2024-03-03,5881,65,623.1166358930016,Google
e76bf7d9-7fd0-4c35-9660-1df48c010888,53,2024-03-25,1683,156,657.6000238066349,Google
c96ee908-d64c-44b3-8b47-af181dd10121,44,2024-03-17,1686,117,589.5011815548567,Google
0e09a838-7837-47b8-ba16-6ede7b9d7363,1,2024-04-21,3234,95,1456.377686939761,Google
ed7f0623-4073-458f-8e3d-a19dbaf63406,56,2024-02-11,4246,161,1266.648578502411,Google
b4f6ff15-25b0-46bd-bb49-68e19f9c49b8,50,2024-04-25,9129,100,965.463467375426,Google
558a21eb-fd84-4c39-937a-1aa98917a68b,89,2024-04-26,5945,139,161.04063680774985,Google
72e92607-1fe5-469f-b5b8-019e39975d58,88,2024-02-08,3435,154,1491.8892639034943,Google
1365c74d-da51-4cfc-9f98-2dfcf333a2de,5,2024-02-21,7096,150,676.4019791972096,Google
a97770d0-6b7f-479d-95dd-d4257982d7d4,71,2024-03-21,9997,73,1315.4903323445906,Google
7d964899-ffb6-4a5b-923b-9315e5b2c38c,68,2024-01-08,8251,168,933.4220973543944,Google
69d1edef-12f0-4557-89f8-ff5b1d631f7b,25,2024-03-02,3888,98,1564.687548035139,Google
46b8513b-7710-4897-9f41-ebd3b80a1674,90,2024-01-04,4584,91,1979.082156431436,Google
69d6c565-3bfe-4e87-863c-ad37d61538e8,5,2024-03-15,8366,104,1796.0480527363777,Google
b2cf55e2-09b0-4b64-b4d7-c1344b178a96,82,2024-03-10,5591,193,284.3898257020297,Google
1d2ad767-60d2-4728-a400-6ad6f6bb232f,41,2024-04-27,8936,73,839.8366810701689,Google
e9fd0b5d-db4a-456d-954a-cf5261ae7afd,96,2024-01-02,6192,198,985.112552870211,Google
2e20bb95-11e5-4106-aea5-deea0edaf2a6,88,2024-01-24,1871,156,787.0844867350081,Google
36e90a92-6b3d-49f6-a6fd-f1e10bb6a10d,33,2024-03-24,1101,83,163.25974607260434,Google
54cbb484-73ca-4abb-a809-0a80f9e7e8c1,82,2024-03-23,3580,112,1103.1334789533482,Google
fc8160db-571e-4dbb-a8e4-fd7667a21746,68,2024-02-28,9291,113,1567.8255342210132,Google
b5fe4307-8524-4749-b9b0-4626d5c882f2,67,2024-03-11,7553,124,1202.4581585826556,Google
8b3c1ed2-2647-433a-b4f2-923c5c850ba2,9,2024-04-02,6158,89,287.22525218914956,Google
c4d0a633-a226-48e9-bcca-c9cd36a52aa2,77,2024-01-15,1565,156,1942.043669956916,Google
a7eec1b2-94ab-4fc4-866d-7c9dab202b96,64,2024-02-16,5680,140,102.94953460023714,Google
0c73b1e8-1dab-4079-9453-feb9dfda5d83,20,2024-03-13,9190,75,526.8808588520429,Google
81582c18-799f-4ba1-ba42-21a7cd63e7a8,8,2024-04-15,9643,158,1391.9200563911936,Google
34cc324c-5147-4127-9ac2-ed02f7db5d9f,72,2024-02-17,5216,94,705.8399102527918,Google
6bd7d428-b0ba-42c4-aaf4-aaf802e1e985,88,2024-02-02,6842,93,1469.968422419091,Google
5800ef59-a70c-4208-a715-8d90cd5db2bc,70,2024-03-23,3977,122,1553.561370912504,Google
b96eb04b-3c4a-4ae4-aa84-c49db00d7eea,7,2024-01-25,8300,50,957.5625659220814,Google
46624825-fc3c-4d3e-ad7d-486b7857da74,98,2024-03-04,7411,81,840.5940021397802,Google
7146c17d-482a-4982-974b-a0bdf32f908f,47,2024-01-26,5636,185,723.8545475445775,Google
8685b000-608f-4784-bfa1-3628c32b67e3,79,2024-03-15,8014,52,833.844839384194,Google
561d8f23-667c-43f5-b3e6-ab0e103c2763,98,2024-03-15,8819,112,1195.1928449769018,Google
ef463168-9a55-4463-803b-c10ec135f64c,43,2024-01-24,9869,52,745.3370745446331,Google
97d71da7-b409-4be2-a9a3-63eb1c799ff0,88,2024-03-01,3528,114,1420.497751265152,Google
51164cd8-d278-448d-b6a4-60bd622eba42,81,2024-01-26,3511,110,684.3657752165864,Google
6f70701f-edbd-40c3-a3ee-5aa3030a49a1,91,2024-03-21,7375,124,814.4235175235156,Google
33dad7cb-cc39-458e-8f58-fa1303f7d9f3,47,2024-01-20,6378,193,1502.689972473442,Google
5588a791-5f2c-457f-bcc5-f45a1261e7b7,50,2024-03-31,7453,166,1895.0586057415771,Google
5b1d3e21-38b2-41c7-b90a-0d528631cfed,20,2024-01-06,5107,56,151.09798749440785,Google
0477edbb-a7b9-43ed-a163-e25408891594,94,2024-01-09,7501,151,1128.2455131355223,Google
623b668e-41b5-4b7b-bcba-c35ecaea43e5,43,2024-03-31,8586,96,1130.8057484115552,Google
8cd7f9fd-8e78-4db8-b4dc-910b427e5ca1,30,2024-04-03,1436,122,1240.258568078037,Google
80354144-a7c0-43a9-8bf0-57a0c467c685,74,2024-02-04,1623,151,1585.203667959827,Google
f2fc9435-e186-4993-9f53-1b68a3dbdcb0,9,2024-04-11,6878,148,350.62532245534453,Google
4d6b13c0-c37a-4270-beff-eb6d4e492731,46,2024-01-11,5698,106,664.3674440282416,Google
e6166b24-235d-4883-8f56-37c4f3ce2660,41,2024-02-26,4833,116,260.92672513171317,Google
db706c43-1af3-4b8c-9559-45031a73477c,48,2024-02-26,4461,187,668.0730472120802,Google
700c8039-66e5-4350-bc9f-bb3cb1218786,35,2024-03-14,7783,168,461.6003675488384,Google
9b52c5a1-e86c-48b8-a4a6-c80b5eca40a2,43,2024-01-21,3726,78,1259.834911624095,Google
0984899d-8c5f-44d8-85da-5c60dd08bfb9,71,2024-01-05,2419,57,252.8378574475602,Google
70706ccc-1594-485c-9067-3170a86908ce,20,2024-01-30,6786,67,1442.752372540916,Google
1a814ece-9bd9-4593-934b-c6a6f7af2889,25,2024-03-10,2210,134,1182.7143066659964,Google
f2442589-07a2-45f8-bcbb-3a61bbcfdf7c,79,2024-01-24,8882,89,859.2099665801416,Google
4cdf8d8b-70c7-444b-8817-81597c6b03da,67,2024-04-12,6180,107,293.3853666889404,Google
5d841ee3-7c81-4a88-be31-4b6bf771282d,42,2024-04-16,3910,133,365.5672826944394,Google
ac286a54-102c-44c2-a5f7-3d0c24d11318,57,2024-03-07,8389,71,466.9913475177522,Google
fdd20f25-1068-4f2c-821f-768eb2a72270,70,2024-03-08,6729,175,1308.2206708379686,Google
6570484a-c8e0-46fb-a781-9af8e7423e0a,89,2024-04-21,5834,147,1331.6571175070787,Google
ff402b93-0c4a-4c21-a5b2-593545b6d18c,83,2024-03-09,3979,159,935.5499666908836,Google
a13b777f-ccdf-4cb5-a2b0-e2f0c421040b,83,2024-02-20,4426,67,114.9339894769044,Google
8e917efa-c8d3-47af-abbc-194bea5175ec,15,2024-02-10,6759,81,429.52252533547374,Google
8a1d0154-daeb-4d7e-b532-50bf7cf12c68,28,2024-03-26,6124,193,1372.7559133374732,Google
a1423f73-a21b-49aa-9eff-39cbd446a240,2,2024-04-12,6664,85,457.6849362771446,Google
