ad_id,campaign_id,date,impressions,clicks,cost,channel
6cfa507c-2881-4828-a1a7-395c3a5c14de,52,2024-02-22,3324,83,770.0423768385375,Google
6081f465-bc13-486f-8f04-54ddf8b00147,33,2024-04-02,9556,88,944.8153038583913,Google
7bf6baba-4f71-49aa-9533-33020e4613da,6,2024-02-16,8938,108,534.0512642594367,Google
5d5ec2ef-fb36-4eae-a547-962133b481af,95,2024-01-05,4527,174,1658.813543794258,Google
87f3211c-8e3d-47d2-a161-002c0407e254,27,2024-03-30,6581,72,1264.8393024385255,Google
25b4a390-d16b-4b7e-8c2c-9c59058a3875,91,2024-02-22,7297,97,249.7275875671465,Google
7da5a055-c3ed-4e10-9580-4e49da597f97,36,2024-02-16,1591,103,1702.4401710915886,Google
044adf6c-309a-4659-a2e1-ef4b17986df6,32,2024-02-18,1883,193,1728.625359754684,Google
49b0ba05-7512-41c0-9d4c-252834234e12,62,2024-03-24,1315,102,1384.0658515801153,Google
bf5cb280-39db-4ab2-8a89-52c191ea7f8b,41,2024-04-13,7839,66,130.01837662244043,Google
2f07ffa8-2179-42d2-a889-c08136996071,68,2024-03-01,7442,58,1963.835729943173,Google
cb6810f0-f0aa-4d4d-a32f-fa49c75ef264,62,2024-02-07,4820,177,1204.2526407158173,Google
9428abfb-ab6e-4113-9543-c37221b0169f,65,2024-02-02,9681,51,470.45368164047875,Google
2f3a4334-5ac4-4c78-8b7c-163e44445d13,63,2024-01-27,3963,104,1470.5485144246152,Google
4df3d883-a7d8-47a9-81a0-9876628b3385,30,2024-03-23,6664,117,129.60291170114465,Google
1041324f-5c13-4fc9-a657-521d5da386f5,11,2024-04-07,1865,93,278.87568652521605,Google
1b380094-309b-4f4e-ad95-01fcd552e5d1,31,2024-02-02,1363,137,1746.3468866516405,Google
fe001160-4967-4554-a5de-50039bff879b,73,2024-04-14,4275,156,1786.1032591948826,Google
19caf1b0-793c-4a89-aef5-f46e2afd1702,9,2024-03-29,5764,151,666.3956682695052,Google
84137dfa-a73c-4890-b1ce-aef860221137,55,2024-02-01,3700,70,1342.5190448473707,Google
40ba40f9-4f12-4949-a128-9f27af7b369b,31,2024-04-18,6645,172,750.4700320682002,Google
bbb0af18-a741-496a-b91c-e2edf682e708,48,2024-02-10,1971,54,1082.0651663268563,Google
56b57bff-0242-4f59-b5fd-ff3267e9a411,38,2024-02-24,9819,76,908.4140567002993,Google
24f85055-6269-4580-91e3-57dbd2fb6e0c,16,2024-04-12,9911,140,316.94793911206057,Google
ea8ec2d9-4a7f-45e7-94e4-2db91479ccaa,12,2024-01-20,1424,125,592.455918048272,Google
f52e7f48-1d31-422c-b8d9-5491612e4318,97,2024-03-14,9758,109,764.5156264352123,Google
005ed0b5-ad53-4076-9adc-903fb3ea5bfd,84,2024-04-28,9221,79,809.5234288167181,Google
4a0ec823-94e7-40f8-9c8a-d4d54d89065b,82,2024-04-08,8916,162,841.5572748166271,Google
0732970c-2774-4b8c-af2c-3b0b5dd0b5f9,38,2024-02-02,6284,179,609.496090040933,Google
7cadadae-f098-4bdd-8540-534dc3ff51e0,62,2024-02-21,6643,187,142.6066978335918,Google
fb7cd863-3704-4462-9c4b-21abf74a8441,7,2024-04-15,1547,178,1433.7902129209247,Google
38640c19-1be6-43ad-8fed-364819a24f4d,45,2024-03-21,5672,153,1906.4491160127052,Google
f939858c-48aa-4f44-9288-e23c241d986b,52,2024-03-12,9260,106,1739.3805564893405,Google
8f137a06-26a3-48f5-b02a-5de4e91ed225,89,2024-02-25,7431,57,1118.318145983736,Google
25096c5f-cfbf-470e-80a5-7faa91e00c14,55,2024-04-03,9586,134,1868.6877168263738,Google
9dfda0ea-c285-42b6-8119-3c916d104ba9,74,2024-04-23,6579,72,1168.6882173773733,Google
1b23cc12-38ec-419c-98ea-7053555a552a,83,2024-01-12,5874,104,790.4738243292818,Google
d75630d5-0375-4cf1-bff4-8556b8c7408c,72,2024-04-14,6718,195,1794.487888663212,Google
40e83bd9-112c-49ac-9e96-41245e37458a,64,2024-01-16,9269,108,747.7717679803656,Google
d1323e26-a17a-4aa6-b21d-348b001628bc,58,2024-01-17,5401,138,289.66844132801407,Google
559ceded-ca26-41d1-a979-c586f9478825,35,2024-03-14,6702,89,1042.2825210111328,Google
ac71ebe3-53a9-4965-902e-b5481e7cf500,2,2024-01-14,8717,162,1022.4131606664563,Google
d6299878-9e04-4343-ba51-eb208b3cbe1e,22,2024-02-24,6174,174,1390.0403120230014,Google
59a0f1ba-43ba-4e1e-befb-7e9884a5e45e,51,2024-02-25,5281,90,992.0225665110347,Google
a66869b3-0f36-4bad-bfc2-26f8eec5f11a,1,2024-01-04,5530,84,1130.38539669291,Google
2ded1565-fc70-41b2-b70e-91423f7e2c3d,58,2024-03-30,9208,199,1188.542335964428,Google
f67a4474-59b1-4b3c-9d2e-6ccf53a63bac,93,2024-01-23,3447,70,1730.4342927650025,Google
618c9ade-9b96-4a39-b989-196aa771ba57,61,2024-03-04,1725,81,1747.870084751144,Google
b718c7f7-6cbc-4d3e-92b8-d3414abb5576,39,2024-02-29,2585,105,1627.6867133394255,Google
8f8b2a66-7ce4-4819-bd16-c7b2a60918ee,18,2024-03-28,1575,149,1790.562208132722,Google
ea4e622e-be13-4ac1-b21d-74ea4dba018d,7,2024-03-13,3353,94,1805.0016279419567,Google
3a47fdc5-0681-43d3-ae8b-e178cb73810b,13,2024-03-02,1430,180,1178.6513931667678,Google
72f44c56-6ed6-49b6-b683-ef1c57ccdad0,43,2024-02-07,3662,130,597.4295040605289,Google
866b8ac8-aa5a-455a-a2f1-ec69f9012abc,66,2024-02-12,3257,125,1613.3646817709505,Google
6aac20c8-cb32-4b18-9e93-aa7e1fc88cb8,92,2024-03-25,1560,158,1268.2339049872867,Google
9ff65776-9ebc-404a-9f26-cee8bd2f02c9,96,2024-03-07,2561,73,542.6403917841442,Google
ce2cd5ed-d38f-4c8b-8d81-b81363a99dff,54,2024-04-24,3731,78,1201.0834035808587,Google
b7fc02e3-625c-4539-9853-1ee440e53828,73,2024-03-06,4406,99,313.1277617460239,Google
9217aac6-87ef-4a62-bd71-5731ce873da5,7,2024-02-04,1903,181,1655.571031315853,Google
